Reef ID,ReefName,X_COORD,Y_COORD,Area_HA,Zone,MgmtArea,MgmtAreaCode,MgmtAreaShort
14-141,U/N Reef (14-141),145.539,-14.707,155.49,Habitat Protection,Northern Management Area,2,Northern
15-002,Two Islands Reef (15-002),145.442,-15.023,187.619,Habitat Protection,Northern Management Area,2,Northern
15-018,Pasco Reef (15-018),145.533,-15.045,249.076,Habitat Protection,Northern Management Area,2,Northern
15-021a,Ribbon No 8 Reef (15-021a),145.724,-15.073,1640.206,Habitat Protection,Northern Management Area,2,Northern
15-026,Ribbon No 7 Reef (15-026),145.738,-15.189,1756.347,Habitat Protection,Northern Management Area,2,Northern
15-038,Ribbon No 5 Reef (15-038),145.783,-15.364,1027.205,Habitat Protection,Northern Management Area,2,Northern
15-080,Ribbon No 1 Reef (15-080),145.805,-15.606,348.379,Habitat Protection,Northern Management Area,2,Northern
15-085,Lena Reef (15-085),145.808,-15.647,837.304,Habitat Protection,Northern Management Area,2,Northern
15-087,Pearl Reef (15-087),145.8,-15.719,180.954,Habitat Protection,Northern Management Area,2,Northern
15-090,Andersen Reef (15-090),145.803,-15.789,516.193,Habitat Protection,Northern Management Area,2,Northern
15-092,Rachel Carson Reef (15-092),145.819,-15.83,646.632,Habitat Protection,Northern Management Area,2,Northern
15-094,Escape Reef (15-094),145.796,-15.877,2694.124,Habitat Protection,Northern Management Area,2,Northern
16-018a,U/N Reef (16-018a),145.756,-16.077,27.113,Habitat Protection,Northern Management Area,2,Northern
16-027,U/N Reef (16-027),145.765,-16.352,545.056,Habitat Protection,Northern Management Area,2,Northern
16-031,Satellite Reef (16-031),145.687,-16.441,89.445,Habitat Protection,Northern Management Area,2,Northern
16-041,Jorgensen Patch (16-041),145.953,-16.543,55.658,Habitat Protection,Northern Management Area,2,Northern
16-070,Pellowe Reef (16-070),146.358,-16.858,808.386,Habitat Protection,Northern Management Area,2,Northern
17-001a,Sudbury Reef (No 1) (17-001a),146.205,-16.998,8967.617,Habitat Protection,Northern Management Area,2,Northern
17-006,Maori Reef (17-006),146.345,-17.094,3367.242,Habitat Protection,Northern Management Area,2,Northern
17-016a,McCulloch Reef (No 1) (17-016a),146.442,-17.288,2623.641,Habitat Protection,Northern Management Area,2,Northern
17-017,Gibson Reef (17-017),146.36,-17.302,4619.604,Habitat Protection,Northern Management Area,2,Northern
17-018a,Howie Reef (17-018a),146.385,-17.394,8642.495,Habitat Protection,Northern Management Area,2,Northern
17-032,Wardle Reef (17-032),146.551,-17.42,1220.107,Habitat Protection,Northern Management Area,2,Northern
17-037,Hall-Thompson Reef (17-037),146.457,-17.609,3623.495,Habitat Protection,Northern Management Area,2,Northern
17-042,Adelaide Reef (17-042),146.471,-17.654,4080.387,Habitat Protection,Northern Management Area,2,Northern
17-047,Eddy Reef (17-047),146.435,-17.774,1110.157,Habitat Protection,Northern Management Area,2,Northern
17-063a,Farquharson Reef (No 1) (17-063a),146.517,-17.791,2292.965,Habitat Protection,Northern Management Area,2,Northern
17-066,Yamacutta Reef (17-066),146.586,-17.889,6255.368,Habitat Protection,Central Management Area,3,Central
18-018,Otter Reef (18-018),146.559,-18.052,15147.915,Habitat Protection,Central Management Area,3,Central
18-026,Walker Reef (18-026),146.745,-18.325,2788.749,Habitat Protection,Central Management Area,3,Central
18-029,Bramble Reef (18-029),146.706,-18.408,6294.124,Habitat Protection,Central Management Area,3,Central
18-032,Rib Reef (18-032),146.871,-18.483,1044.416,Habitat Protection,Central Management Area,3,Central
18-048,Pelorus (North Palm or Yanooa) Reef (18-048),146.489,-18.556,97.018,Habitat Protection,Central Management Area,3,Central
18-086,Chicken Reef (18-086),147.717,-18.647,5697.119,Habitat Protection,Central Management Area,3,Central
19-038a,Dingo Reef (No 1) (19-038a),148.298,-19.194,4154.802,Habitat Protection,Central Management Area,3,Central
19-038b,Dingo Reef (No 2) (19-038b),148.389,-19.17,7372.507,Habitat Protection,Central Management Area,3,Central
19-038c,Dingo Reef (No 3) (19-038c),148.296,-19.145,3113.418,Habitat Protection,Central Management Area,3,Central
19-038f,Dingo Reef (No 6) (19-038f),148.472,-19.136,8953.08,Habitat Protection,Central Management Area,3,Central
19-046,Hope Reef (19-046),148.436,-19.322,412.636,Habitat Protection,Central Management Area,3,Central
19-047,Charity Reef (19-047),148.338,-19.367,523.36,Habitat Protection,Central Management Area,3,Central
19-071,Wallaby Reef (19-071),148.659,-19.424,4926.771,Habitat Protection,Central Management Area,3,Central
19-072a,Gould Reef (No 1) (19-072a),148.779,-19.375,6369.042,Habitat Protection,Central Management Area,3,Central
19-072d,Gould Reef (No 4) (19-072d),148.785,-19.498,2503.13,Habitat Protection,Central Management Area,3,Central
19-072e,Gould Reef (No 5) (19-072e),148.789,-19.453,1578.624,Habitat Protection,Central Management Area,3,Central
19-074a,Cobham Reef (North) (19-074a),148.871,-19.398,4581.885,Habitat Protection,Central Management Area,3,Central
19-076,Showers Reef (19-076),148.899,-19.491,820.564,Habitat Protection,Central Management Area,3,Central
19-096,Kennedy Reef (19-096),149.156,-19.452,8284.672,Habitat Protection,Central Management Area,3,Central
19-097,Net Reef (19-097),149.054,-19.499,11405.688,Habitat Protection,Central Management Area,3,Central
19-116,Knuckle Reef (19-116),149.273,-19.534,4219.553,Habitat Protection,Central Management Area,3,Central
19-120,Outlier Reef (19-120),149.353,-19.547,761.58,Habitat Protection,Central Management Area,3,Central
19-128,Line Reef (19-128),149.184,-19.69,4326.747,Habitat Protection,Central Management Area,3,Central
19-157,Little Reef (19-157),149.579,-19.667,158.259,Habitat Protection,Central Management Area,3,Central
19-161,U/N Reef (19-161),149.652,-19.683,491.695,Habitat Protection,Central Management Area,3,Central
19-180,Gargoyle Reef (19-180),149.683,-19.741,541.136,Habitat Protection,Central Management Area,3,Central
19-188,U/N Reef (19-188),149.762,-19.783,383.607,Habitat Protection,Central Management Area,3,Central
20-307,Chauvel Reefs (North) (20-307),150.376,-20.819,4615.345,Habitat Protection,Southern Management Area,4,Southern
21-062,U/N Reef (21-062),150.865,-21.031,505.173,Habitat Protection,Southern Management Area,4,Southern
21-064,U/N Reef (21-064),150.778,-21.057,241.848,Habitat Protection,Southern Management Area,4,Southern
21-451,U/N Reef (21-451),151.79,-21.629,3207.694,Habitat Protection,Southern Management Area,4,Southern
21-453,U/N Reef (21-453),151.692,-21.655,242.79,Habitat Protection,Southern Management Area,4,Southern
21-461,U/N Reef (21-461),151.86,-21.697,306.646,Habitat Protection,Southern Management Area,4,Southern
21-481,U/N Reef (21-481),152,-21.571,627.982,Habitat Protection,Southern Management Area,4,Southern
21-490,Turrum Reef (21-490),152.37,-21.606,1263.329,Habitat Protection,Southern Management Area,4,Southern
21-504,U/N Reef (21-504),152.088,-21.696,852.191,Habitat Protection,Southern Management Area,4,Southern
21-513,U/N Reef (21-513),152.201,-21.752,1257.523,Habitat Protection,Southern Management Area,4,Southern
21-536,Mervs Reef (21-536),152.364,-21.892,900.643,Habitat Protection,Southern Management Area,4,Southern
21-542,U/N Reef (21-542),152.466,-21.917,308.396,Habitat Protection,Southern Management Area,4,Southern
21-550,U/N Reef (21-550),152.313,-21.951,786.983,Habitat Protection,Southern Management Area,4,Southern
22-090,Chesterman Reef (22-090),152.429,-22.04,985.764,Habitat Protection,Southern Management Area,4,Southern
22-094,Herald No 1 (22-094),152.256,-22.095,319.547,Habitat Protection,Southern Management Area,4,Southern
12-003a,Mason Reef (12-003a),143.477,-12.101,40318.055,Habitat Protection,Far Northern Management Area,1,Far Northern
12-007,Nomad Reef (12-007),143.375,-12.142,6385.028,Habitat Protection,Far Northern Management Area,1,Far Northern
12-016a,Gallon Reef (12-016a),143.433,-12.314,26190.582,Habitat Protection,Far Northern Management Area,1,Far Northern
12-016c,U/N Reef (12-016c),143.513,-12.245,10947.684,Habitat Protection,Far Northern Management Area,1,Far Northern
12-027a,Eel Reef (12-027a),143.476,-12.474,14405.087,Habitat Protection,Far Northern Management Area,1,Far Northern
12-059,U/N Reef (12-059),143.791,-12.364,665.355,Habitat Protection,Far Northern Management Area,1,Far Northern
12-061,Lagoon Reef (12-061),143.757,-12.384,1746.605,Habitat Protection,Far Northern Management Area,1,Far Northern
12-104,Log Reef (North) (12-104),143.836,-12.635,515.093,Habitat Protection,Far Northern Management Area,1,Far Northern
12-118,Bligh Reef (12-118),143.836,-12.833,1629.908,Habitat Protection,Far Northern Management Area,1,Far Northern
12-127,U/N Reef (12-127),143.82,-12.894,1043.356,Habitat Protection,Far Northern Management Area,1,Far Northern
12-134,U/N Reef (12-134),143.824,-12.934,625.699,Habitat Protection,Far Northern Management Area,1,Far Northern
12-137,U/N Reef (12-137),143.829,-12.965,491.215,Habitat Protection,Far Northern Management Area,1,Far Northern
12-141,U/N Reef (12-141),143.829,-12.984,75.463,Habitat Protection,Far Northern Management Area,1,Far Northern
13-001,U/N Reef (13-001),143.792,-13.024,1812.071,Habitat Protection,Far Northern Management Area,1,Far Northern
13-002,Derry Reef (13-002),143.859,-13.022,124.306,Habitat Protection,Far Northern Management Area,1,Far Northern
13-005,Ham Reef (13-005),143.872,-13.039,288.965,Habitat Protection,Far Northern Management Area,1,Far Northern
13-014,U/N Reef (13-014),143.697,-13.071,3165.972,Habitat Protection,Far Northern Management Area,1,Far Northern
13-033,U/N Reef (13-033),143.876,-13.196,11780.369,Habitat Protection,Far Northern Management Area,1,Far Northern
13-036,Throne Shoals (13-036),143.74,-13.239,3986.859,Habitat Protection,Far Northern Management Area,1,Far Northern
13-050b,U/N Reef (13-050b),143.951,-13.308,15.041,Habitat Protection,Far Northern Management Area,1,Far Northern
13-055,Peter Reef (13-055),143.781,-13.333,3187.113,Habitat Protection,Far Northern Management Area,1,Far Northern
13-060,Blanchard Reef (13-060),143.751,-13.417,3540.148,Habitat Protection,Far Northern Management Area,1,Far Northern
13-087,Magpie Reef (13-087),143.838,-13.76,8366.398,Habitat Protection,Far Northern Management Area,1,Far Northern
13-088,Lytton Reef (13-088),143.906,-13.743,5536.667,Habitat Protection,Far Northern Management Area,1,Far Northern
13-089,U/N Reef (13-089),143.948,-13.756,161.336,Habitat Protection,Far Northern Management Area,1,Far Northern
13-093a,U/N Reef (13-093a),143.93,-13.829,4945.299,Habitat Protection,Far Northern Management Area,1,Far Northern
13-093c,U/N Reef (13-093c),143.979,-13.768,1779.946,Habitat Protection,Far Northern Management Area,1,Far Northern
13-116,U/N Reef (13-116),144.09,-13.542,2731.958,Habitat Protection,Far Northern Management Area,1,Far Northern
13-117a,U/N Reef (13-117a),144.099,-13.592,108.233,Habitat Protection,Far Northern Management Area,1,Far Northern
13-118b,Creech Reef (South) (13-118b),144.107,-13.646,39.86,Habitat Protection,Far Northern Management Area,1,Far Northern
13-119,U/N Reef (13-119),144.166,-13.676,1826.534,Habitat Protection,Far Northern Management Area,1,Far Northern
13-120,Sand Bank No 5 Reef (13-120),144.237,-13.737,1801.342,Habitat Protection,Far Northern Management Area,1,Far Northern
13-121,U/N Reef (13-121),144.267,-13.78,434.208,Habitat Protection,Far Northern Management Area,1,Far Northern
13-122,U/N Reef (13-122),144.028,-13.858,2069.851,Habitat Protection,Far Northern Management Area,1,Far Northern
13-125,U/N Reef (13-125),144.311,-13.866,7088.038,Habitat Protection,Far Northern Management Area,1,Far Northern
13-127,Rodda Reef (13-127),144.357,-13.921,529.074,Habitat Protection,Far Northern Management Area,1,Far Northern
13-128,Joan Reef (13-128),144.35,-13.946,132.642,Habitat Protection,Far Northern Management Area,1,Far Northern
13-129,Wilson Reef (13-129),144.401,-13.952,1637.03,Habitat Protection,Far Northern Management Area,1,Far Northern
14-038,Pipon Reef (14-038),144.525,-14.12,392.828,Habitat Protection,Far Northern Management Area,1,Far Northern
14-056,U/N Reef (14-056),144.956,-14.328,1218.789,Habitat Protection,Far Northern Management Area,1,Far Northern
14-073,U/N Reef (14-073),145.003,-14.233,458.56,Habitat Protection,Far Northern Management Area,1,Far Northern
14-074,U/N Reef (14-074),145.068,-14.268,4500.18,Habitat Protection,Far Northern Management Area,1,Far Northern
14-075,U/N Reef (14-075),145.165,-14.289,873.648,Habitat Protection,Far Northern Management Area,1,Far Northern
14-077a,U/N Reef (14-077a),145.237,-14.314,1303.99,Habitat Protection,Far Northern Management Area,1,Far Northern
14-078,U/N Reef (14-078),145.278,-14.343,269.76,Habitat Protection,Far Northern Management Area,1,Far Northern
17-023,Cayley Reef (17-023),146.457,-17.477,926.2,Habitat Protection,Northern Management Area,2,Northern
17-024,Peart Reef (17-024),146.391,-17.482,1662.103,Habitat Protection,Northern Management Area,2,Northern
17-057,Gilbey Reef (17-057),146.578,-17.581,770.658,Habitat Protection,Northern Management Area,2,Northern
20-304,McIntyre Reef (20-304),150.468,-20.717,546.58,Habitat Protection,Southern Management Area,4,Southern
20-305,Goble Reefs (East) (20-305),150.485,-20.782,1989.494,Habitat Protection,Southern Management Area,4,Southern
20-308,Chauvel Reefs (South) (20-308),150.379,-20.859,1208.568,Habitat Protection,Southern Management Area,4,Southern
20-352,U/N Reef (20-352),150.659,-20.952,1855.322,Habitat Protection,Southern Management Area,4,Southern
21-056a,U/N Reef (21-056a),150.509,-21.051,142.588,Habitat Protection,Southern Management Area,4,Southern
21-061,U/N Reef (21-061),150.692,-21.055,2795.471,Habitat Protection,Southern Management Area,4,Southern
21-065,U/N Reef (21-065),150.83,-21.072,1157.422,Habitat Protection,Southern Management Area,4,Southern
21-068,U/N Reef (21-068),150.831,-21.129,393.806,Habitat Protection,Southern Management Area,4,Southern
21-072,U/N Reef (21-072),150.66,-21.164,5834.331,Habitat Protection,Southern Management Area,4,Southern
21-565,Bills Reef (21-565),152.593,-21.787,926.293,Habitat Protection,Southern Management Area,4,Southern
21-579,Hill Reef (21-579),152.672,-21.912,111.943,Habitat Protection,Southern Management Area,4,Southern
21-580,U/N Reef (21-580),152.59,-21.939,490.234,Habitat Protection,Southern Management Area,4,Southern
22-093,Abrahams Reef (22-093),152.488,-22.101,1313.722,Habitat Protection,Southern Management Area,4,Southern
22-098,U/N Reef (22-098),152.495,-22.2,823.103,Habitat Protection,Southern Management Area,4,Southern
22-099,Hackie Reef (22-099),152.414,-22.262,2552.518,Habitat Protection,Southern Management Area,4,Southern
22-102,Chinaman Reef (22-102),152.658,-22.005,337.879,Habitat Protection,Southern Management Area,4,Southern
22-104a,Horseshoe Reef (No 1) (22-104a),152.58,-22.042,2114.671,Habitat Protection,Southern Management Area,4,Southern
22-108,Ron Isbel Reef (22-108),152.631,-22.066,530.505,Habitat Protection,Southern Management Area,4,Southern
22-109,Sanctuary Reef (22-109),152.676,-22.067,783.169,Habitat Protection,Southern Management Area,4,Southern
22-116,Hook Reef (22-116),152.742,-22.096,453.475,Habitat Protection,Southern Management Area,4,Southern
